ID,Sex,Age,ParticipantLTR,PartnerNumber,HadSex,AgeSex,Orientation,ParticipantLifetimeSexPartners,PastYearSexPartners,PastMonthSex,GenHealth,CMVS1,CMVS2,CMVS3,CMVS4,CMVS5,CMVS6,CMVS7,CMVS8,CMVS9,CMVS10,CMVS11,CMVS12,CMVS13,CMVS14,CMVS15,CMVS16,CMVS17,CMVS18,CMVS19,CMVS20,CMVS21,CMVS22,CMVS23,CMVS24,CMVS25,CMVS26,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,SDQ1,SDQ2,SDQ3,SDQ4,MiniK1,MiniK2,MiniK3,MiniK4,MiniK5,MiniK6,MiniK7,MiniK8,MiniK9,MiniK10,MiniK11,MiniK12,MiniK13,MiniK14,MiniK15,MiniK16,MiniK17,MiniK18,MiniK19,MiniK20
9,1,27,1,2,1,25,2,1,1,0,3,3,5,4,2,6,4,5,2,3,3,6,6,4,5,4,2,4,3,5,3,4,2,6,4,3,6,1,2,2,8,7,8,7,6,6,2,4,4,5,2,5,4,6,4,2,5,3,4,6,2,6,4,5,3,2,5,4,3,6
11,2,39,1,2,1,20,1,4,0,0,4,4,3,5,6,4,6,6,7,7,7,6,4,1,2,7,7,7,4,5,7,4,7,4,2,2,2,1,1,1,1,1,1,3,1,1,2,2,2,2,4,5,3,4,5,6,7,7,7,2,7,7,6,6,6,6,6,6,1,1
15,1,42,1,1,1,30,2,1,1,0,5,4,4,4,6,4,7,1,1,4,2,2,1,1,1,4,4,7,4,4,2,4,7,4,4,3,7,1,1,1,1,1,3,4,2,2,2,1,2,4,5,5,2,5,7,5,5,6,5,5,5,5,6,5,5,5,4,4,5,4
17,2,53,1,10,1,18,1,8,0,0,4,3,3,4,5,3,4,5,5,5,6,5,6,3,4,6,7,5,2,2,5,3,6,2,2,2,3,1,1,3,7,2,2,1,1,1,2,2,2,1,5,5,6,6,6,3,6,6,4,5,7,7,7,7,7,5,5,5,2,2
19,1,28,1,2,1,19,2,2,1,0,4,3,2,2,2,2,3, ,1,3,2,3,3,2,3,5,6,7,3,3,3,2,3,4,2,4,3,1,1,1,9,2,4,1,1,1,2,2,2,3,5,6,4,7,6,2,6,5,6,6,1,5,6,4,4,7,6,6,7,7
21,1,28,1,5,2, ,2,0,0,0,4,2,3,3,6,6,6,2,2,2,2,4,2,2,2,2,2,2,2,5,3,3,5,5,5,3,3,1,1,1,1,1,8,3,2,2,2,1,1,2,6,6,6,6,6,3,6,5,5,5,4,6,5,5,5,5,5,5,5,6
24,1,30,1,1,2, ,2,0,0,0,4,5,4,5,5,6,7,3,5,5,5,2,5,6,6,7,5,6,6,5,5,5,6,6,3,3,2,1,1,2,3,8,3,2,3,2,3,3,2,4,4,5,4,4,4,4,5,4,4,4,7,7,5,4,4,4,5,5,4,5
25,2,44,1,3,1,16,1,3,1,0,2,2,2,3,7,3,7,7,7,7,7,6,7,1,1,7,7,7,2,3,3,1,7,2,2,2,2,1,1,1,1,1,9,1,1,1,3,3,1,4,5,6,6,6,2,7,7,7,1,6,1,7,5,5,5,7,7,7,5,1
26,1,42,1,1,1,29,2,1,0,0,4,4,2,1,4,4,7,4,4,3,4,5,1,1,1,2,4,4,3,4,3,3,7,2,7,5,7,1,1,1,1,1,4,2,2,2,3,2,2,6,5,6,5,4,7,7,5,5,7,7,7,5,5,2,4,5, ,4,7,7
27,1,47,1,1,1,27,2,1,1,1,4,4,3,5,6,4,7,3,3,3,3,2,2,1,2,4,4,5,3,4,3,5,5,5,2,2,4,1,1,1,1,1,1,1,1,1,3,2,1,4,5,6,6,6,7,4,7,7,7,7,7,6,6,6,7,6,6,6,6,6
31,1,70,1,2,1,19,2,2,0,0,4,3,6,6,7,6,7,4,4,4,5,6,1,3,4,5,5,5,4,4,6,4,7,6,2,4,4,1,2,1,5,2,5,2,2,2,3,2,2,3,5,4,5,5,4,5,4,4,5,5,7,5,4,4,5,4,5,5,3,1
38,2,48,1,8,1,16,1,20,1,0,2,6,5,6,7,5,6,6,5,6,6,4,3,2,2,6,6,7,3,3,7,4,7,6,2,3,2,1,6,6,7,4,4,3,2,2,4,2,2,4,4,5,4,4,5,6,6,6,7,6,1,5,7,7,6,5,5,5,3,1
39,1,47,1,1,1,30,2,1,1,1,5,3,2,2,4,4,7,4,5,6,5,4,4,1,1,6,5,6,4,4,4,2,3,3,2,4,2,1,1,1,1,1,1,4,2,3,4,2,2,1,5,5,6,5,6,4,7,7,7,7,1,7,5,7,7,6,6,6,5,7
41,2,44,1,3,2, ,1,3,3,0,4,5,5,5,4,5,1,3,3,3,4,4,7,7,6,5,1,2,4,4,5,5,5,4,6,6,6,1,2,1,1,1,2,2,3,1,4,2,2,4,5,5,6,6,6,4,7,5,4,4,4,4,7,5,7,5,5,5,4,7
42,2,31,1,4,1,16,1,10,1,6,4,2,5,5,4,5,4,6,6,6,5,6,1,1,1,5,6,5,2,2,4,4,6,2,2,2,2,1,4,3,4,1,2,1,1,1,4,3,1,3,5,6,5,5,5,6,6,5,7,7,7,7,7,6,7,5,6,6,3,5
44,1,29,1,1,1,28,2,1,1,3,4,2,1,2,2,2,1,4,3,1,3,7,1,2,1,1,3,1,1,4,1,5,2,1,6,4,6,1,1,1,5,3,8,4,2,4,4,3,4,4,6,5,7,4,6,1,4,6,4,7,6,4,7,6,4,3,6,5,4,6
46,2,39,1,3,1,19,1,2,1,8,3,3,4,4,7,4,7,2,3,3,5,7,1,1,1,2,7,2,1,2,4,7,7,5,2,6,2,1,2,2,7,1,1,2,1,1,4,3,2,3,6,5,1,5,7,3,5,1,7,7,7,7,7,7,7,7,7,7,5,2
50,1,25,1,3,2, ,2,0,0,0,3,4,6,3,7,6,4,7,3,4,6,6,3,4,3,7,7,4,2,2,7,4,7,6,2,2,5,1,1,1,2,6,1,5,6,4,5,3,3,4,2,6,2,6,2,2,5,2,4,4,7,7,3,6,6,2,5,6,2,5
51,1,47,1,3,1,28,2,6,0,0,3,5,7,7,7,7,7,7,6,7,6,6,1,4,3,6,7,5,1,1,7,4,7,7,3,7,7,1,1,6,3,2,7,6,3,4,5,3,4,3,2,5,7,6,7,6,5,5,5,2,7,6,3,1,1,3,1,3,1,4
52,2,41,1,8,1,13,1,9,1,0,1,3,6,5,6,3,7,7,7,7,7,7,1,3,1,7,7,7,1,1,6,3,7,6,4,4,3,1,5,3,9,7,7,3,3,3,5,2,3,4,2,5,1,6,6,6,7,1,7,3,5,3,6,3,6,3,3,5,2,2
55,1,40,1,1,1,31,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,1,1,1,1,1,1,1,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
60,2,36,1,5,1,16,1,3,1,15,5,6,6,6,7,6,7,5,5,5,5,5,1,3,1,7,7,7,1,1,6,6,7,6,2,5,2,1,2,2,2,1,1,1,1,1,5,4,2,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5
61,2,45,1,6,1,17,1,6,1,3,3,4,4,3,3,3,4,3,2,4,4,5,7,1,7,7,7,7,4,4,6,4,4,3,2,2,2,1,1,2,4,3,7,3,2,2,5,4,2,4,5,5,5,6,5,4,7,7,7,6,7,6,7,7,7,5,5,5,4,4
63,1,56,1,5,1,18,2,10,0,0,2,3,3,3,2,3,4,3,3,4,5,2,7,7,7,7,7,7,3,2,6,4,6,5,2,6,6,1,6,6,6,7,8,5,4,4,5,3,3,4,5,6,5,6,7,6,5,1,1,6,3,2,6,5,5,6,6,5,5,6
64,1,57,1,6,1,18,2,10,0,0,2,3,3,4,6,4,3,3,3,4,4,2,7,6,7,7,6,7,2,2,6,4,7,5,2,6,6,1,6,6,7,8,9,8,3,6,5,3,3,5,5,6,6,6,7,5,6,2,4,6,3,1,6,5,5,5,5,5,6,6
67,1,56,1,20,1,18,2,30,1,10,1,3,3,5,5,3,5,5,5,5,5,5,2,2,3,5,5,5,4,4,5,5,5,5,3,3,3,1,1,1,1,1,9,7,7,7,5,4,4,2,6,6,6,6,6,6,6,5,6,5,6,5,5,5,5,4,4,4,3,3
70,2,31,1,4,1,15,1,35,1,30,3,2,2,2,2,2,2,4,4,4,4,6,1,1,1,6,6,6,1,2,3,3,3,3,2,2,2,1,6,3,5,9,8,7,7,8,5,4,4,5,6,6,6,6,6,3,7,5,7,7,7,1,7,7,7,7,7,7,5,5
74,1,32,1,2,1,21,2,5,0,0,3,4,4, ,1,1,1,1,1,1,7,7,1,4,7,7,7,7,1,1,7,4,4,7,2,2,2,1,5,5,9,9,9,6,6,6,6,2,5,1,1,7,7,5,7,7,7,1,1,1,4,1,7,2,1,7,2,6,1,1
76,2,33,1,1,1,16,1,1,1,15,4,6,1,4,7,6,7,4,3,3,3,2,1,1,4, ,7,7,5,4,2,7,7,7,2,2,2,1,1,1,1,1,1,2,1,1,6,4,1,7,4,7,6,7,7,4,7,1,7,7,7,7,7,7,7,6,6,6,5,5
83,2,41,1,10,1,14,1,6,1,0,1,4,3,3,5,3,6,6,7,7,6,7,7,6,7,7,7,7,2,3,6,4,5,6,3,2,2,2,3,2,1,1,1,2,1,1,1,1,1,1,2,6,1,2,5,7,1,7,4,2,7,7,7,3,5,6,6,7,5,1
84,2,30,1,10,1,17,1,15,1,0,3,4,4,4,4,4,4,4,4,4,3,4,4,6,5,5,5,4,4,5,4,4,4,5,4,4,3,2,6,6,5,5,5,1,1,1,1,1,1,1,5,4,4,5,4,4,4,5,4,5,5,5,4,4,4,4,2,2,2,2
85,1,26,1,10,2, ,2,1,1,1,4,2,4,2,4,2,3,1,1,2,2,7,2,1,4,2,3,1,2,4,2,6,4,4,3,5,2,2,2,2,8,5,9,2,3,4,1,2,1,6,6,7,4,4,6,5,6,6,7,4,2,4,6,7,7,7,7,6,7,7
86,1,42,1,2,1,28,2,1,1,3,2,3,6,4,5,3,3,6,4,3,2,4,3,5,3,4,2,3,5,3,3,4,5,4,6,5,3,2,2,1,1,2,1,2,2,1,2,2,3,3,1,4,6,5,4,7,6,4,6,6,6,6,4,3,3,5,5,6,6,4
87,2,60,1,5,1,15,1,6,1,0,1,5,7,7,7,7,7,6,7,7,7,7,1,4,7,7,7,7,2,2,7,7,7,7,5,2,2,2,2,6,8,3,4,1,2,1,2,2,2,1,2,5,1,2,4,6,7,1,5,5,1,4,4,5,6,3,5,7,1,1
88,1,47,1,6,1,19,2,5,1,10,2,5,3,4,4,4,6,6,5,2,3,2,4,6,6,2,4,3,5,4,3,4,5,4,6,3,6,2,6,4,3,8,7,6,3,6,2,4,2,7,3,5,3,4,4,6,4,3,5,2,5,6,2,6,3,5,5,3,1,5
89,2,41,1,1,1,23,1,1,1,0,2,4,6,6,7,7,4,3,7,6,5,6,7,2,5,7,7,7,4,6,5,4,6,4,2,2,2,2,1,1,6,3,1,2,1,2,2,1,2,1,3,7,6,7,7,2,2,2,4,7,7,7,6,2,3,1,1,1,2,1
90,2,53,1,8,1,21,1,7,1,4,3,7,7,7,7,7,4,7,7,7,7,7,4,4,7,7,7,7,1,1,7,5,7,7,4,6,3,2,1,1,6,2,4,1,1,1,2,3,1,2,3,6,2,5,7,7,1,2,5,4,7,5,7,7,7,2,2,2,1,1
91,2,66,1,1,1,20,1,2,1,2,2,2,4,6,6,6,6,4,4,6,6,7,1,1,1,7,7,7,7,7,7,4,4,6,2,2,2,2,2,1,9,1,1,2,2,2,2,2,1,4,3,6,6,6,6,6,6,6,6,6,7,7,1,7,7,7,7,7,7,7
92,1,31,1,1,2, ,2,1,1,0,4,3,2,5,3,4,3,3,3,2,2,4,3,3,2,3,4,3,2,3,2,3,3,4,5,6,5,2,1,1,1,7,5,6,6,7,2,1,2,4,5,6,5,3,4,2,5,5,4,6,5,6,4,3,4,5,6,4,5,6
93,2,41,1,3,1,19,1,2,1,5,2,4,4,5,7,4,7,5,6,6,7,7,1,1,1,5,7,6,3,3,6,3,3,4,4,3,4,2,2,1,1,5,2,3,3,3,2,2,2,2,5,5,6,5,5,6,6,5,7,6,7,7,5,5,5,5,5,5,4,4
95,2,31,1,2,2, ,1,1,1,1,4,2,2,3,6,2,3,4,5,6,3,3,3,2,2,2,3,4,3,2,2,3,2,3,2,6,6,2,2,1,2,1,3,5,2,2,2,2,1,2,5,6,5,4,6,6,5,6,5,4,4,7,6,5,5,6,5,5,5,5
96,2,41,1,4,1,21,1,2,1,0,3,3,4,4,4,4,6,3,4,4,5,5,2,2,2,4,4,4,3,3,4,3,5,3,3,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,5,5,5,5,6,5,7,7,7,7,7,7,6,6,6,5,5,5,5,5
97,2,31,1,2,1,27,1,1,1,1,3,3,2,3,7,4,7,4,3,5,5,4,2,2,6,5,2,3,3,4,3,4,3,4,6,3,4,2,2,2,3,2,2,4,2,4,2,2,2,4,5,6,4,5,6,5,6,5,6,5,2,4,5,5,6,5,5,6,4,5
98,1,28,1,2,2, ,2,0,0,0,4,3,3,4,6,3,5,5,3,4,4,4,4,3,5,4,3,4,5,4,3,4,5,4,5,4,4,2,4,2,4,3,5,3,4,3,2,3,2,4,5,3,5,4,7,4,5,4,4,4,1,2,3,2,3,4,3,4,3,3
99,2,33,1,3,1,19,1,5,1,0,5,4,2,2,3,2,2,5,5,5,4,3,6,6,7,7,7,7,3,3,2,2,5,2,2,2,2,2,1,2,6,1,4,2,1,1,2,2,2,2,5,6,1,5,4,3,1,6,4,5,7,6,7,6,7,2,2,3,2,2
100,2,28,1,3,1,16,1,1,1,2,4,5,5,6,3,6,4,2,4,4,6,6,7,7,6,2,2,4,6,6,5,4,4,5,6,6,3,2,1,1,6,3,7,1,1,1,2,2,1,1,5,5,6,6,6,3,6,6,7,7,7,7,6,6,6,6,7,7,6,4
101,2,29,1,5,1,16,1,3,1,2,4,2,2,3,5,2,5,6,6,4,3,3,1,2,2,3,6,3,2,2,2,3,2,2,2,2,3,2,2,1,9,2,2,2,2,2,2,2,2,4,5,5,5,6,6,5,6,3,6,6,7,5,7,7,7,3,3,5,2,1
102,2,72,1,3,1,18,1,5,1,1,2,4,4,6,7,4,4,3,3,4,3,2,4,2,4,7,7,7,4,7,7,4,7,3,2,2,2,2,2,2,9,2,1,2,2,2,2,2,1,4,5,6,5,6,7,6,6,2,6,6,7,7,7,7,7,7,7,7,6,1
103,2,33,1,8,1,17,1,11,1,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,7,3,3,2,1,1,1,6,6,5,5,5,5,4,4,6,1,7,7,6,2,5,5,5,5,5,5
104,2,53,1,3,1,23,1,2,1,0,4,4,4,4,7,4,6,6,4,6,4,5,1,1,7,7,7,7,4,4,4,4,7,5,5,2,2,2,1,1,4,1,4,2,2,1,2,2,1,2,6,6,3,5,7,5,7,7,7,7,7,6,6,6,6,5,5,5,4,3
105,2,56,1,18,1,16,1,8,1,0,3,2,2,2,3,2,4,5,6,6,7,6,2,1,7,7,7,7,3,2,2,3,6,2,2,2,2,2,4,4,6,3,5,2,2,2,2,2,2,2,6,6,7,7,7,6,6,1,7,4,7,5,3,5,6,2,2,2,1,2
106,2,66,1,2,1,21,1,2,2,2,2,4,5,5,6,6,6,2,4,5,5,7,7,1,1,7,7,7,7,7,7,4,7,7,2,2,2,2,2,1,7,7,9,2,2,2,2,2,1,4,6,6,7,7,7,7,7,6,7,7,7,5,7,7,7,7,7,7,7,7
107,2,65,1,3,1,17,1,1,1,1,4,5,5,5,5,5,5,1,1,2,3,2,4,4,4,4, ,7,2,3,5,5,5,5,3,3,3,2,2,2,7,1,1,1,1,1,2,2, ,4,6,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,4,6
108,1,25,1,1,1,21,2,1,1,1,4,2,3,4,3,4,3,2,3,4,2,5,3,4,3,2,4,3,2,4,3,4,3,2,5,4,5,2,2,2,8,6,3,3,4,3,2,2,2,4,6,5,5,6,5,4,5,6,5,4,6,5,4,5,5,4,5,6,5,4
109,2,39,1,1,1,21,1,1,1,0,4,1,1,1,5,1,6,6,7,7,7,2,1,1,1,7,7,7,7,7,2,6,6,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
110,2,52,1,6,1,17,1, ,1,0,3,2,4,4,6,6,6,1,1,2,4,4,1,1,1,7,7,7,2,2,7,4,7,2,2,2,2,2,4,4,1,1,1,1,1,1,2,1,1,2,7,7,7,7,7,7,5,7,7,7,7,7,7,4,7,7,7,7,7,7
111,2,50,1,2,1,19,1,2,1,4,3,3,3,5,7,4,7,7,7,7,7,7,4,4,3,7,3,7,3,6,6,7,7,5,2,2,6,2,1,1,1,1,1,1,1,1,2,2,1,4,7,7,3,7,7,7,1,1,1,1,7,7,3,1,6,4,2,6,1,2
112,2,57,1,2,1,21,1,1,1,2,2,5, ,6,6,6,6,6,6,6,6,6,2,2,2,6,6,6,6,6,6,6,6,6,4,3,2,2,1,1,2,1,3,1,1,1,3,2,2,2,2,2,3,3,4,6,5,5,6,4,6,6,6,5,5,5,6,5,5,5
114,2,30,1,15,1,14,1,15,1,0,3,3,3,2,3,2,7,5,6,6,6,5,3,3,7,7,7,7,7,3,3,3,2,1,2,5,2,2,1,1,4,1,1,1,1,1,3,2,1,4,3,6,6,6,6,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7
115,2,32,1,10,1,19,1,8,1,0,4,3,4,4,2,2,3,5,5,5,5,5,2,3,4,6,7,7,4,4,3,4,5,3,2,3,4,2,1,1,5,2,3,2,1,1,3,2,2,5,3,6,4,5,7,4,3,5,5,3,6,5,5,4,4,7,7,7,5,4
116,2,27,1,7,1,17,1,10,1,2,3,4,3,4,3,3,3,6,5,6,6,6,2,2,2,6,6,6,2,3,3,3,3,2,2,2,3,2,4,6,2,2,5,6,1,1,3, ,1,1,4,6,5,6,5,4,7,6,6,3,6,5,6,5,5,3,3,3,2,2
117,2,54,1,4,1,18,1,10,1,0,3,4,3,3,3,3,6,4,4,5,4,6,2,2,2,4,4,4,1,1,1,1,4,4,4,7,2,2,2,4,9,5,9,3,1,1,3,2,2,4,4,4,6,6,5,4,7,7,7,1,1,4,7,7,7,7,7,7,4,4
118,2,70,1,1,1,19,1,2,1,2,3,2,1,1,1,1,1,3,3,4,3,6,5,3,3,7,7,7,5,5,6,6,7,3,3,2,2,2,1,2,1,1,8,1,1,1,3,2,1,2,5,6,5,5,4,6,7,6,6,7,1,7,7,6,7,7,6,7,6,7
119,2,32,1,1,1,23,1,1,1,1,3,4,4,3,6,4,7,4,3,4,4,5,1,1,1,6,6,6,3,4,5,4,7,4,2,2,4,2,1,1,1,1,1,1,1,1,3,2,2,4,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,6,6,6,5,5
120,2,63,1,5,1,20,1,1,1,2,4,3,3,3,7,4,6,5,3,4,3,2,1,1,4,6,6,7,3,4,4,4,7,2,2,2,4,2,1,1,2,1,1,2,1,1,3,2,1,3,5,6,5,6,7,5,7,7,7,7,7,7,7,7,7,7,6,6,6,6
122,1,29,1,5,1,17,2,9,1,3,4,5,6,5,3,2,2,4,3,3,2,4,3,3,5,6,4,3,3,4,3,3,2,4,2,5,6,2,5,5,6,5,3,6,5,5,3,4,4,4,5,5,6,4,5,5,3,2,5,5,5,6,6,4,5,5,3,4,6,5
123,1,25,1,4,1,19,2,2,1,2,5,3,2,4,3,3,2,4,2,3,3,4,3,2,2,3,2,3,2,3,2,2,2,2,5,6,6,2,2,2,7,6,5,7,6,7,3,4,4,6,5,4,3,5,6,5,4,3,5,6,5,3,3,5,6,6,4,5,3,5
125,2,34,1,1,1,20,1,1,1,4,2,1,2,2,4,2,7,7,7,7,7,7,1,1,1,7,7,7,1,1,4,4,7,1,2,2,2,2,1,1,1,1,1,1,1,1,3,3,1,2,6,6,5,7,6,7,7,5,7,7,7,7,7,7,7,7,2,2,4,7
126,2,49,1,3,1,18,1,1,1,2,4,4,5,6,6,6,6,6,6,6,6,3,2,2,4,6,6,6,6,6,6,6,6,4,2,2,2,2,1,1,1,1,1,1,1,1,3,2,2,2,6,6,6,6,6,6,5,5,7,7,7,7,6,7,7,5,5,5,6,6
127,1,29,1,1,1,25,2,1,1,2,4,6,6,4,1,4,7,5,5,4,5,5,7,7,7,1,1,1,7,7,5,5,4,7,7,7,7,2,2,1,1,1,5,5,7,7,3,4,4,6,6,7,6,7,6,1,7,7,7,7,1,7,5,5,6,7,7,7,6,6
128,2,53,1,3,1,24,1,2,1,1,4,4,3,3,4,3,6,5,4,4,4,4,1,1,3,4,4,4,3,3,4,4,6,5,5,4,4,2,1,1,2,1,4,2,2,2,3,2,1,2,6,5,4,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,4,4
129,2,29,1,2,2, ,1,0,0,0,4,6,5,3,5,7,5,4,2,4,5,4,4,3,5,4,6,4,5,7,4,2,1,3,2,4,3,2,1,1,3,2,8,5,4,3,3,1,1,5,6,6,6,6,7,7,6,3,5,4,7,5,6,5,4,6,5,5,3,6
130,2,28,1,1,1,16,1,1,1,3,3,3,3,4,6,4,7,7,7,7,7,5,1,1,4,6,7,7,4,4,3,2,7,4,2,2,2,2,1,1,5,1,1,2,1,1,3,2,2,3,6,6,7,6,7,2,7,6,7,7,7,7,5,5,4,6,5,6,3,3
132,2,31,1,1,1,17,1,1,1,0,2,3,4,5,6,4,5,7,7,7,6,6,1,2,3,7,7,7,2,3,6,4,7,3,2,5,5,2,1,1,7,1,1,4,3,2,3,2,2,1,6,7,3,5,7,7,7,7,7,6,7,7,7,7,7,3,3,3,1,1
133,2,28,1,3,1,17,1,7,1,1,4,6,5,5,5,5,1,4,5,5,5,6,5,5,5,5,5,5,4,5,4,5,2,3,5,6,5,2,6,3,7,7,7,7,6,1,3,1,3,3,6,6,4,6,6,4,6,6,7,6,7,6,6,6,6,6,6,7,6,4
134,2,47,1,4,1,13,1,80,1,3,4,3,2,2,2,2,2,6,6,4,6,6,7,7,7,7,7,7,2,3,3,4,6,2,2,2,2,2,9,9,8,8,8,2,2,2,3,3,3,4,6,6,6,6,5,6,5,5,4,7,7,1,5,5,5,3,6,6,1,1
135,2,58,1,3,1,18,1, ,0,2,2,3,3,3,4,3,7,6,7,7,7,7,7,1,4,7,7,7,3,7,3,1,1,1,5,2,2,2,9,9,1,1,1,2,2,2,3,2,2,5,7,7,7,7,7,3,2,4,4,7,1,7,1,1,7,7,7,7,7,7
136,2,33,1,4,1,15,1,8,1,1,4,2,2,5,4,2,1,6,7,5,7,5,2,2,1,6,6,6,2,2,4,1,6,2,2,5,2,2,3,6,8,7,8,1,1,1,3,2,1,3,7,6,5,5,7,5,7,7,7,7,7,2,7,7,7,2,2,2,2,2
138,2,44,1,15,1,16,1,12,1,12,3,3,6,5,6,6,6,6,6,6,6,6,2,2,2,6,6,6,2,2,6,3,5,3,2,2,6,2,4,4,7,2,3,2,2,2,4,2,2,3,1,5,1,1,1,6,3,7,5,2,7,7,6,5,7,5,5,6,2,2
139,1,25,1,8,1,18,2,7,1,1,4,2,5,4,3,4,5,3,5,4,3,4,2,3,4,5,3,3,2,2,4,3,5,3,6,4,5,2,1,1,1,1,1,1,1,1,4,4,4,4,2,4,3,6,5,4,5,3,4,7,5,6,6,3,5,4,3,5,6,5
140,2,40,1,3,1,17,1,2,1,6,3,5,5,5,4,5,5,5,5,5,5,5,6,6,5,2,2,2,6,5,5,5,3,5,5,6,6,2,1,1,1,1,2,1,1,1,4,3,2,4,2,2,2,2,2,2,4,4,7,7,7,7,7,4,2,6,2,6,6,6
141,1,62,1,10,1,18,2,4,1,4,3,3,6,6,6,6,6,3,5,6,6,2,2,2,2,6,6,6,3,3,6,3,6,6,2,2,2,2,1,1,3,3,7,8,2,6,4,3,1,5,2,6,2,5,6,3,2,2,5,7,7,3,3,2,2,3,2,2,2,2
142,2,37,1,10,1,16,1,5,1,4,3,3,3,5,3,3,1,5,3,4,3,2,1,3,4,7,7,7,1,1,4,3,4,3,2,2,2,2,1,1,7,1,9,1,1,1,4,3,2,2,2,5,5,6,6,5,3,1,4,7,7,6,1,1,1,6,7,7,1,1
